--- Relatório Detalhado de Falhas de Localização ---

Arquivo                   | Score IoU
img_011600.jpg            | 0.000
img_004376.jpg            | 0.000
img_004408.jpg            | 0.000
img_002538.jpg            | 0.000
img_010515.jpg            | 0.000
img_004569.jpg            | 0.000
img_011891.jpg            | 0.000
img_001211.jpg            | 0.000
img_000940.jpg            | 0.000
img_003493.jpg            | 0.000
img_010598.jpg            | 0.000
img_002114.jpg            | 0.000
img_001377.jpg            | 0.000
img_013178.jpg            | 0.000
img_014184.jpg            | 0.000
img_001506.jpg            | 0.000
img_014347.jpg            | 0.000
img_000838.jpg            | 0.000
img_010399.jpg            | 0.000
img_000752.jpg            | 0.000
img_013389.jpg            | 0.000
img_010547.jpg            | 0.000
img_011223.jpg            | 0.000
img_004996.jpg            | 0.000
img_000108.jpg            | 0.000
img_014455.jpg            | 0.000
img_013685.jpg            | 0.000
img_011485.jpg            | 0.000
img_001157.jpg            | 0.000
img_003237.jpg            | 0.000
img_002070.jpg            | 0.000
img_012653.jpg            | 0.000
img_011889.jpg            | 0.000
img_001790.jpg            | 0.000
img_014618.jpg            | 0.000
img_013740.jpg            | 0.000
img_000148.jpg            | 0.000
img_003402.jpg            | 0.000
img_011910.jpg            | 0.000
img_003793.jpg            | 0.000
img_010123.jpg            | 0.000
img_003896.jpg            | 0.000
img_002169.jpg            | 0.000
img_004790.jpg            | 0.000
img_003906.jpg            | 0.000
img_002555.jpg            | 0.000
img_002808.jpg            | 0.000
img_010803.jpg            | 0.000
img_000616.jpg            | 0.000
img_013160.jpg            | 0.000
img_010662.jpg            | 0.000
img_001236.jpg            | 0.000
img_010070.jpg            | 0.000
img_001430.jpg            | 0.000
img_003397.jpg            | 0.000
img_010634.jpg            | 0.000
img_011989.jpg            | 0.000
img_004534.jpg            | 0.000
img_003634.jpg            | 0.000
img_013404.jpg            | 0.000
img_001355.jpg            | 0.000
img_001864.jpg            | 0.000
img_013095.jpg            | 0.000
img_012789.jpg            | 0.000
img_012542.jpg            | 0.000
img_001686.jpg            | 0.000
img_004657.jpg            | 0.000
img_011798.jpg            | 0.000
img_000630.jpg            | 0.000
img_010280.jpg            | 0.000
img_014369.jpg            | 0.000
img_002310.jpg            | 0.000
img_003809.jpg            | 0.000
img_010093.jpg            | 0.000
img_004450.jpg            | 0.000
img_002212.jpg            | 0.000
img_001771.jpg            | 0.000
img_010828.jpg            | 0.000
img_011129.jpg            | 0.000
img_000670.jpg            | 0.000
img_011803.jpg            | 0.000
img_013087.jpg            | 0.000
img_001763.jpg            | 0.000
img_012063.jpg            | 0.000
img_011186.jpg            | 0.000
img_003923.jpg            | 0.000
img_001759.jpg            | 0.000
img_010949.jpg            | 0.000
img_001468.jpg            | 0.000
img_001343.jpg            | 0.000
img_011743.jpg            | 0.000
img_002277.jpg            | 0.000
img_010539.jpg            | 0.000
img_004835.jpg            | 0.000
img_001244.jpg            | 0.000
img_011674.jpg            | 0.000
img_004965.jpg            | 0.000
img_003195.jpg            | 0.000
img_004845.jpg            | 0.000
img_002228.jpg            | 0.000
img_010579.jpg            | 0.000
img_010068.jpg            | 0.000
img_013164.jpg            | 0.000
img_013365.jpg            | 0.000
img_012933.jpg            | 0.000
img_003479.jpg            | 0.000
img_003676.jpg            | 0.000
img_004635.jpg            | 0.000
img_010501.jpg            | 0.000
img_012728.jpg            | 0.000
img_003449.jpg            | 0.000
img_013658.jpg            | 0.000
img_001794.jpg            | 0.000
img_010036.jpg            | 0.000
img_000621.jpg            | 0.000
img_004706.jpg            | 0.000
img_004548.jpg            | 0.000
img_011266.jpg            | 0.000
img_011376.jpg            | 0.000
img_001488.jpg            | 0.000
img_010313.jpg            | 0.000
img_004537.jpg            | 0.000
img_002026.jpg            | 0.000
img_001838.jpg            | 0.000
img_001632.jpg            | 0.000
img_001613.jpg            | 0.000
img_002549.jpg            | 0.000
img_010018.jpg            | 0.000
img_001672.jpg            | 0.000
img_004733.jpg            | 0.000
img_001885.jpg            | 0.000
img_001959.jpg            | 0.000
img_003380.jpg            | 0.000
img_011730.jpg            | 0.000
img_004734.jpg            | 0.000
img_011132.jpg            | 0.000
img_012848.jpg            | 0.000
img_010675.jpg            | 0.000
img_011538.jpg            | 0.000
img_011512.jpg            | 0.000
img_000088.jpg            | 0.000
img_000493.jpg            | 0.000
img_002139.jpg            | 0.000
img_001065.jpg            | 0.000
img_004184.jpg            | 0.000
img_010286.jpg            | 0.000
img_004495.jpg            | 0.000
img_004097.jpg            | 0.000
img_010957.jpg            | 0.000
img_013762.jpg            | 0.000
img_013688.jpg            | 0.000
img_010554.jpg            | 0.000
img_012759.jpg            | 0.000
img_002746.jpg            | 0.000
img_000168.jpg            | 0.000
img_000361.jpg            | 0.000
img_004943.jpg            | 0.000
img_001444.jpg            | 0.000
img_001495.jpg            | 0.000
img_001119.jpg            | 0.000
img_001783.jpg            | 0.000
img_003135.jpg            | 0.000
img_012922.jpg            | 0.000
img_011685.jpg            | 0.000
img_013340.jpg            | 0.000
img_013103.jpg            | 0.000
img_000318.jpg            | 0.000
img_013712.jpg            | 0.000
img_011115.jpg            | 0.000
img_012926.jpg            | 0.000
img_001485.jpg            | 0.000
img_004045.jpg            | 0.000
img_010259.jpg            | 0.000
img_000401.jpg            | 0.000
img_004308.jpg            | 0.000
img_012243.jpg            | 0.000
img_014950.jpg            | 0.000
img_010459.jpg            | 0.000
img_011362.jpg            | 0.000
img_011598.jpg            | 0.000
img_013197.jpg            | 0.000
img_001448.jpg            | 0.000
img_010718.jpg            | 0.000
img_010872.jpg            | 0.000
